LOCATION,Country,SUBJECT,Subject,MEASURE,Measure,FREQUENCY,Frequency,TIME,Time,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
GRC,Greece,CP010000,CPI: 01 - Food and non-Alcoholic beverages,GY,Percentage change on the same period of the previous year,Q,Quarterly,2016-Q2,Q2-2016,PC,Percentage,0,Units,,,0.01977702,,
GRC,Greece,CP010000,CPI: 01 - Food and non-Alcoholic beverages,GY,Percentage change on the same period of the previous year,Q,Quarterly,2016-Q3,Q3-2016,PC,Percentage,0,Units,,,-0.01474548,,
GRC,Greece,CP010000,CPI: 01 - Food and non-Alcoholic beverages,GY,Percentage change on the same period of the previous year,Q,Quarterly,2016-Q4,Q4-2016,PC,Percentage,0,Units,,,-1.451196,,
GRC,Greece,CP010000,CPI: 01 - Food and non-Alcoholic beverages,GY,Percentage change on the same period of the previous year,Q,Quarterly,2017-Q1,Q1-2017,PC,Percentage,0,Units,,,1.340733,,
GRC,Greece,CP010000,CPI: 01 - Food and non-Alcoholic beverages,GY,Percentage change on the same period of the previous year,Q,Quarterly,2017-Q2,Q2-2017,PC,Percentage,0,Units,,,0.3104403,,
GRC,Greece,CP010000,CPI: 01 - Food and non-Alcoholic beverages,GY,Percentage change on the same period of the previous year,Q,Quarterly,2017-Q3,Q3-2017,PC,Percentage,0,Units,,,-0.7799713,,
GRC,Greece,CP010000,CPI: 01 - Food and non-Alcoholic beverages,GY,Percentage change on the same period of the previous year,Q,Quarterly,2017-Q4,Q4-2017,PC,Percentage,0,Units,,,0.4043352,,
GRC,Greece,CP010000,CPI: 01 - Food and non-Alcoholic beverages,GY,Percentage change on the same period of the previous year,Q,Quarterly,2018-Q1,Q1-2018,PC,Percentage,0,Units,,,-0.9877217,,
GRC,Greece,CP010000,CPI: 01 - Food and non-Alcoholic beverages,GY,Percentage change on the same period of the previous year,Q,Quarterly,2018-Q2,Q2-2018,PC,Percentage,0,Units,,,0.206179,,
GRC,Greece,CP010000,CPI: 01 - Food and non-Alcoholic beverages,GY,Percentage change on the same period of the previous year,Q,Quarterly,2018-Q3,Q3-2018,PC,Percentage,0,Units,,,1.276557,,
GRC,Greece,CP010000,CPI: 01 - Food and non-Alcoholic beverages,GY,Percentage change on the same period of the previous year,Q,Quarterly,2018-Q4,Q4-2018,PC,Percentage,0,Units,,,1.124922,,
GRC,Greece,CP010000,CPI: 01 - Food and non-Alcoholic beverages,GY,Percentage change on the same period of the previous year,Q,Quarterly,2019-Q1,Q1-2019,PC,Percentage,0,Units,,,1.775573,,
GRC,Greece,CP010000,CPI: 01 - Food and non-Alcoholic beverages,GY,Percentage change on the same period of the previous year,Q,Quarterly,2019-Q2,Q2-2019,PC,Percentage,0,Units,,,0.2209904,,
GRC,Greece,CP010000,CPI: 01 - Food and non-Alcoholic beverages,GY,Percentage change on the same period of the previous year,Q,Quarterly,2019-Q3,Q3-2019,PC,Percentage,0,Units,,,-1.817392,,
GRC,Greece,CP010000,CPI: 01 - Food and non-Alcoholic beverages,GY,Percentage change on the same period of the previous year,Q,Quarterly,2019-Q4,Q4-2019,PC,Percentage,0,Units,,,-0.6031885,,
GRC,Greece,CP010000,CPI: 01 - Food and non-Alcoholic beverages,GY,Percentage change on the same period of the previous year,Q,Quarterly,2020-Q1,Q1-2020,PC,Percentage,0,Units,,,-0.1059832,,
GRC,Greece,CP010000,CPI: 01 - Food and non-Alcoholic beverages,GY,Percentage change on the same period of the previous year,Q,Quarterly,2020-Q2,Q2-2020,PC,Percentage,0,Units,,,2.000958,,
GRC,Greece,CP010000,CPI: 01 - Food and non-Alcoholic beverages,GY,Percentage change on the same period of the previous year,Q,Quarterly,2020-Q3,Q3-2020,PC,Percentage,0,Units,,,2.028352,,
GRC,Greece,CP010000,CPI: 01 - Food and non-Alcoholic beverages,GY,Percentage change on the same period of the previous year,Q,Quarterly,2020-Q4,Q4-2020,PC,Percentage,0,Units,,,1.518048,,
GRC,Greece,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,Q,Quarterly,2015-Q1,Q1-2015,PC,Percentage,0,Units,,,-1.202766,,
GRC,Greece,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,Q,Quarterly,2015-Q2,Q2-2015,PC,Percentage,0,Units,,,-1.443967,,
GRC,Greece,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,Q,Quarterly,2015-Q3,Q3-2015,PC,Percentage,0,Units,,,-1.249057,,
GRC,Greece,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,Q,Quarterly,2015-Q4,Q4-2015,PC,Percentage,0,Units,,,-0.157835,,
GRC,Greece,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,Q,Quarterly,2016-Q1,Q1-2016,PC,Percentage,0,Units,,,-0.6861449,,
GRC,Greece,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,Q,Quarterly,2016-Q2,Q2-2016,PC,Percentage,0,Units,,,-0.8491033,,
GRC,Greece,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,Q,Quarterly,2016-Q3,Q3-2016,PC,Percentage,0,Units,,,-1.257652,,
GRC,Greece,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,Q,Quarterly,2016-Q4,Q4-2016,PC,Percentage,0,Units,,,-1.734204,,
GRC,Greece,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,Q,Quarterly,2017-Q1,Q1-2017,PC,Percentage,0,Units,,,-0.5995131,,
GRC,Greece,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,Q,Quarterly,2017-Q2,Q2-2017,PC,Percentage,0,Units,,,0.7348174,,
GRC,Greece,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,Q,Quarterly,2017-Q3,Q3-2017,PC,Percentage,0,Units,,,0.9350101,,
GRC,Greece,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,Q,Quarterly,2017-Q4,Q4-2017,PC,Percentage,0,Units,,,0.7416368,,
GRC,Greece,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,Q,Quarterly,2018-Q1,Q1-2018,PC,Percentage,0,Units,,,0.1891112,,
GRC,Greece,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,Q,Quarterly,2018-Q2,Q2-2018,PC,Percentage,0,Units,,,0.1600236,,
GRC,Greece,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,Q,Quarterly,2018-Q3,Q3-2018,PC,Percentage,0,Units,,,-0.04717003,,
GRC,Greece,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,Q,Quarterly,2018-Q4,Q4-2018,PC,Percentage,0,Units,,,0.3860769,,
GRC,Greece,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,Q,Quarterly,2019-Q1,Q1-2019,PC,Percentage,0,Units,,,0.3314789,,
GRC,Greece,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,Q,Quarterly,2019-Q2,Q2-2019,PC,Percentage,0,Units,,,0.36233,,
GRC,Greece,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,Q,Quarterly,2019-Q3,Q3-2019,PC,Percentage,0,Units,,,0.7890121,,
GRC,Greece,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,Q,Quarterly,2019-Q4,Q4-2019,PC,Percentage,0,Units,,,0.6500147,,
GRC,Greece,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,Q,Quarterly,2020-Q1,Q1-2020,PC,Percentage,0,Units,,,0.64739,,
GRC,Greece,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,Q,Quarterly,2020-Q2,Q2-2020,PC,Percentage,0,Units,,,-0.3480976,,
GRC,Greece,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,Q,Quarterly,2020-Q3,Q3-2020,PC,Percentage,0,Units,,,-1.347487,,
GRC,Greece,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,Q,Quarterly,2020-Q4,Q4-2020,PC,Percentage,0,Units,,,-1.622742,,
HUN,Hungary,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,Q,Quarterly,2015-Q1,Q1-2015,PC,Percentage,0,Units,,,-1.058853,,
HUN,Hungary,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,Q,Quarterly,2015-Q2,Q2-2015,PC,Percentage,0,Units,,,0.245821,,
HUN,Hungary,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,Q,Quarterly,2015-Q3,Q3-2015,PC,Percentage,0,Units,,,0.04920049,,
HUN,Hungary,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,Q,Quarterly,2015-Q4,Q4-2015,PC,Percentage,0,Units,,,0.5213506,,
HUN,Hungary,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,Q,Quarterly,2016-Q1,Q1-2016,PC,Percentage,0,Units,,,0.3484321,,
HUN,Hungary,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,Q,Quarterly,2016-Q2,Q2-2016,PC,Percentage,0,Units,,,-0.04904365,,
HUN,Hungary,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,Q,Quarterly,2016-Q3,Q3-2016,PC,Percentage,0,Units,,,0.0491763,,
HUN,Hungary,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,Q,Quarterly,2016-Q4,Q4-2016,PC,Percentage,0,Units,,,1.234873,,
HUN,Hungary,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,Q,Quarterly,2017-Q1,Q1-2017,PC,Percentage,0,Units,,,2.604167,,
HUN,Hungary,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,Q,Quarterly,2017-Q2,Q2-2017,PC,Percentage,0,Units,,,2.080471,,
HUN,Hungary,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,Q,Quarterly,2017-Q3,Q3-2017,PC,Percentage,0,Units,,,2.418285,,
HUN,Hungary,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,Q,Quarterly,2017-Q4,Q4-2017,PC,Percentage,0,Units,,,2.293242,,
HUN,Hungary,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,Q,Quarterly,2018-Q1,Q1-2018,PC,Percentage,0,Units,,,1.982113,,
HUN,Hungary,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,Q,Quarterly,2018-Q2,Q2-2018,PC,Percentage,0,Units,,,2.720631,,
HUN,Hungary,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,Q,Quarterly,2018-Q3,Q3-2018,PC,Percentage,0,Units,,,3.445794,,
HUN,Hungary,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,Q,Quarterly,2018-Q4,Q4-2018,PC,Percentage,0,Units,,,3.243501,,
HUN,Hungary,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,Q,Quarterly,2019-Q1,Q1-2019,PC,Percentage,0,Units,,,3.152406,,
HUN,Hungary,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,Q,Quarterly,2019-Q2,Q2-2019,PC,Percentage,0,Units,,,3.743566,,
HUN,Hungary,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,Q,Quarterly,2019-Q3,Q3-2019,PC,Percentage,0,Units,,,3.061934,,
HUN,Hungary,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,Q,Quarterly,2019-Q4,Q4-2019,PC,Percentage,0,Units,,,3.395703,,
HUN,Hungary,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,Q,Quarterly,2020-Q1,Q1-2020,PC,Percentage,0,Units,,,4.319853,,
HUN,Hungary,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,Q,Quarterly,2020-Q2,Q2-2020,PC,Percentage,0,Units,,,2.48083,,
HUN,Hungary,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,Q,Quarterly,2020-Q3,Q3-2020,PC,Percentage,0,Units,,,3.713707,,
HUN,Hungary,CPALTT01,CPI: 01-12 - All items,GY,Percentage change on the same period of the previous year,Q,Quarterly,2020-Q4,Q4-2020,PC,Percentage,0,Units,,,2.815013,,
HUN,Hungary,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,Q,Quarterly,2015-Q1,Q1-2015,PC,Percentage,0,Units,,,-9.954249,,
HUN,Hungary,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,Q,Quarterly,2015-Q2,Q2-2015,PC,Percentage,0,Units,,,-6.117464,,
HUN,Hungary,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,Q,Quarterly,2015-Q3,Q3-2015,PC,Percentage,0,Units,,,-7.581971,,
HUN,Hungary,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,Q,Quarterly,2015-Q4,Q4-2015,PC,Percentage,0,Units,,,-6.633126,,
HUN,Hungary,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,Q,Quarterly,2016-Q1,Q1-2016,PC,Percentage,0,Units,,,-5.601939,,
HUN,Hungary,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,Q,Quarterly,2016-Q2,Q2-2016,PC,Percentage,0,Units,,,-5.874092,,
HUN,Hungary,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,Q,Quarterly,2016-Q3,Q3-2016,PC,Percentage,0,Units,,,-5.076672,,
HUN,Hungary,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,Q,Quarterly,2016-Q4,Q4-2016,PC,Percentage,0,Units,,,1.700076,,
HUN,Hungary,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,Q,Quarterly,2017-Q1,Q1-2017,PC,Percentage,0,Units,,,8.751754,,
HUN,Hungary,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,Q,Quarterly,2017-Q2,Q2-2017,PC,Percentage,0,Units,,,2.701941,,
HUN,Hungary,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,Q,Quarterly,2017-Q3,Q3-2017,PC,Percentage,0,Units,,,2.224098,,
HUN,Hungary,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,Q,Quarterly,2017-Q4,Q4-2017,PC,Percentage,0,Units,,,1.798611,,
HUN,Hungary,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,Q,Quarterly,2018-Q1,Q1-2018,PC,Percentage,0,Units,,,-0.2206469,,
HUN,Hungary,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,Q,Quarterly,2018-Q2,Q2-2018,PC,Percentage,0,Units,,,5.227801,,
HUN,Hungary,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,Q,Quarterly,2018-Q3,Q3-2018,PC,Percentage,0,Units,,,9.128433,,
HUN,Hungary,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,Q,Quarterly,2018-Q4,Q4-2018,PC,Percentage,0,Units,,,4.815949,,
HUN,Hungary,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,Q,Quarterly,2019-Q1,Q1-2019,PC,Percentage,0,Units,,,0.3673001,,
HUN,Hungary,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,Q,Quarterly,2019-Q2,Q2-2019,PC,Percentage,0,Units,,,2.468789,,
HUN,Hungary,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,Q,Quarterly,2019-Q3,Q3-2019,PC,Percentage,0,Units,,,-1.399013,,
HUN,Hungary,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,Q,Quarterly,2019-Q4,Q4-2019,PC,Percentage,0,Units,,,0.761425,,
HUN,Hungary,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,Q,Quarterly,2020-Q1,Q1-2020,PC,Percentage,0,Units,,,3.563653,,
HUN,Hungary,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,Q,Quarterly,2020-Q2,Q2-2020,PC,Percentage,0,Units,,,-10.05925,,
HUN,Hungary,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,Q,Quarterly,2020-Q3,Q3-2020,PC,Percentage,0,Units,,,-1.930462,,
HUN,Hungary,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,Q,Quarterly,2020-Q4,Q4-2020,PC,Percentage,0,Units,,,-2.911933,,
HUN,Hungary,CP010000,CPI: 01 - Food and non-Alcoholic beverages,GY,Percentage change on the same period of the previous year,Q,Quarterly,2015-Q1,Q1-2015,PC,Percentage,0,Units,,,-0.7760785,,
HUN,Hungary,CP010000,CPI: 01 - Food and non-Alcoholic beverages,GY,Percentage change on the same period of the previous year,Q,Quarterly,2015-Q2,Q2-2015,PC,Percentage,0,Units,,,0.6813536,,
HUN,Hungary,CP010000,CPI: 01 - Food and non-Alcoholic beverages,GY,Percentage change on the same period of the previous year,Q,Quarterly,2015-Q3,Q3-2015,PC,Percentage,0,Units,,,0.5069125,,
HUN,Hungary,CP010000,CPI: 01 - Food and non-Alcoholic beverages,GY,Percentage change on the same period of the previous year,Q,Quarterly,2015-Q4,Q4-2015,PC,Percentage,0,Units,,,1.817335,,
HUN,Hungary,CP010000,CPI: 01 - Food and non-Alcoholic beverages,GY,Percentage change on the same period of the previous year,Q,Quarterly,2016-Q1,Q1-2016,PC,Percentage,0,Units,,,0.8281574,,
HUN,Hungary,CP010000,CPI: 01 - Food and non-Alcoholic beverages,GY,Percentage change on the same period of the previous year,Q,Quarterly,2016-Q2,Q2-2016,PC,Percentage,0,Units,,,-0.2706971,,
HUN,Hungary,CP010000,CPI: 01 - Food and non-Alcoholic beverages,GY,Percentage change on the same period of the previous year,Q,Quarterly,2016-Q3,Q3-2016,PC,Percentage,0,Units,,,0.2063274,,
HUN,Hungary,CP010000,CPI: 01 - Food and non-Alcoholic beverages,GY,Percentage change on the same period of the previous year,Q,Quarterly,2016-Q4,Q4-2016,PC,Percentage,0,Units,,,0.4576659,,
HUN,Hungary,CP010000,CPI: 01 - Food and non-Alcoholic beverages,GY,Percentage change on the same period of the previous year,Q,Quarterly,2017-Q1,Q1-2017,PC,Percentage,0,Units,,,1.59708,,
HUN,Hungary,CP010000,CPI: 01 - Food and non-Alcoholic beverages,GY,Percentage change on the same period of the previous year,Q,Quarterly,2017-Q2,Q2-2017,PC,Percentage,0,Units,,,2.445148,,
HUN,Hungary,CP010000,CPI: 01 - Food and non-Alcoholic beverages,GY,Percentage change on the same period of the previous year,Q,Quarterly,2017-Q3,Q3-2017,PC,Percentage,0,Units,,,3.134294,,
HUN,Hungary,CP010000,CPI: 01 - Food and non-Alcoholic beverages,GY,Percentage change on the same period of the previous year,Q,Quarterly,2017-Q4,Q4-2017,PC,Percentage,0,Units,,,3.32574,,
HUN,Hungary,CP010000,CPI: 01 - Food and non-Alcoholic beverages,GY,Percentage change on the same period of the previous year,Q,Quarterly,2018-Q1,Q1-2018,PC,Percentage,0,Units,,,4.132046,,
HUN,Hungary,CP010000,CPI: 01 - Food and non-Alcoholic beverages,GY,Percentage change on the same period of the previous year,Q,Quarterly,2018-Q2,Q2-2018,PC,Percentage,0,Units,,,3.6409,,
HUN,Hungary,CP010000,CPI: 01 - Food and non-Alcoholic beverages,GY,Percentage change on the same period of the previous year,Q,Quarterly,2018-Q3,Q3-2018,PC,Percentage,0,Units,,,3.926353,,
HUN,Hungary,CP010000,CPI: 01 - Food and non-Alcoholic beverages,GY,Percentage change on the same period of the previous year,Q,Quarterly,2018-Q4,Q4-2018,PC,Percentage,0,Units,,,4.387125,,
HUN,Hungary,CP010000,CPI: 01 - Food and non-Alcoholic beverages,GY,Percentage change on the same period of the previous year,Q,Quarterly,2019-Q1,Q1-2019,PC,Percentage,0,Units,,,4.636619,,
HUN,Hungary,CP010000,CPI: 01 - Food and non-Alcoholic beverages,GY,Percentage change on the same period of the previous year,Q,Quarterly,2019-Q2,Q2-2019,PC,Percentage,0,Units,,,5.240733,,
HUN,Hungary,CP010000,CPI: 01 - Food and non-Alcoholic beverages,GY,Percentage change on the same period of the previous year,Q,Quarterly,2019-Q3,Q3-2019,PC,Percentage,0,Units,,,5.250801,,
